timestamp_utc,latitude,longitude,elevation_m,temperature_2m_c,relative_humidity_2m_pct,wind_speed_10m_ms,wind_direction_10m_deg,wind_gusts_10m_ms
2025-08-23T19:45:00+00:00,44.34000015258789,11.0,720.0,17.950000762939453,76.0,1.6552945375442505,205.01686096191406,3.5999999046325684
2025-08-23T19:45:00+00:00,44.34000015258789,11.0,720.0,17.950000762939453,76.0,1.6552945375442505,205.01686096191406,3.5999999046325684
2025-08-23T21:15:00+00:00,44.34000015258789,11.0,720.0,17.799999237060547,75.0,1.8027756214141846,213.69009399414062,4.199999809265137
2025-08-23T22:15:00+00:00,44.34000015258789,11.0,720.0,17.600000381469727,77.0,1.8384774923324585,224.99989318847656,4.199999809265137
2025-08-23T23:15:00+00:00,44.34000015258789,11.0,720.0,17.299999237060547,83.0,1.3601471185684204,216.0274658203125,2.9000000953674316
2025-08-24T01:45:00+00:00,44.34000015258789,11.0,720.0,16.549999237060547,89.0,1.2206555604934692,55.00790023803711,2.0999999046325684
2025-08-24T03:15:00+00:00,44.34000015258789,11.0,720.0,15.050000190734863,97.0,1.2041594982147217,131.63345336914062,4.0
2025-08-24T04:15:00+00:00,44.34000015258789,11.0,720.0,15.0,96.0,1.0816653966903687,123.69010162353516,4.0
2025-08-24T04:15:00+00:00,44.34000015258789,11.0,720.0,15.0,96.0,1.0816653966903687,123.69010162353516,4.0
2025-08-24T06:15:00+00:00,44.34000015258789,11.0,720.0,16.350000381469727,95.0,1.2806248664855957,128.6598358154297,4.699999809265137
2025-08-24T06:15:00+00:00,44.34000015258789,11.0,720.0,16.350000381469727,95.0,1.2806248664855957,128.6598358154297,4.699999809265137
2025-08-24T08:15:00+00:00,44.34000015258789,11.0,720.0,17.850000381469727,91.0,2.4083189964294434,94.76355743408203,4.900000095367432
2025-08-24T08:15:00+00:00,44.34000015258789,11.0,720.0,17.850000381469727,91.0,2.4083189964294434,94.76355743408203,4.900000095367432
2025-08-24T10:15:00+00:00,44.34000015258789,11.0,720.0,18.25,90.0,2.617250442504883,96.58185577392578,4.300000190734863
2025-08-24T10:15:00+00:00,44.34000015258789,11.0,720.0,18.25,90.0,2.617250442504883,96.58185577392578,4.300000190734863
2025-08-24T12:30:00+00:00,44.34000015258789,11.0,720.0,18.700000762939453,80.0,4.0,90.0,7.5
2025-08-24T12:30:00+00:00,44.34000015258789,11.0,720.0,18.700000762939453,80.0,4.0,90.0,7.5
2025-08-24T14:15:00+00:00,44.34000015258789,11.0,720.0,19.0,79.0,3.0265491008758545,82.40545654296875,6.400000095367432
2025-08-24T15:15:00+00:00,44.34000015258789,11.0,720.0,18.25,86.0,1.7117242813110352,83.2902603149414,6.099999904632568
2025-08-24T16:15:00+00:00,44.34000015258789,11.0,720.0,18.200000762939453,87.0,1.2041594982147217,85.23644256591797,3.799999952316284
2025-08-24T16:15:00+00:00,44.34000015258789,11.0,720.0,18.200000762939453,87.0,1.2041594982147217,85.23644256591797,3.799999952316284
2025-08-24T18:15:00+00:00,44.34000015258789,11.0,720.0,16.850000381469727,97.0,0.22360680997371674,243.4350128173828,1.7999999523162842
2025-08-24T18:15:00+00:00,44.34000015258789,11.0,720.0,16.850000381469727,97.0,0.22360680997371674,243.4350128173828,1.7999999523162842
2025-08-24T20:15:00+00:00,44.34000015258789,11.0,720.0,15.949999809265137,100.0,0.8485281467437744,224.99989318847656,2.700000047683716
2025-08-24T20:15:00+00:00,44.34000015258789,11.0,720.0,15.949999809265137,100.0,0.8485281467437744,224.99989318847656,2.700000047683716
2025-08-24T22:15:00+00:00,44.34000015258789,11.0,720.0,15.649999618530273,98.0,0.8485281467437744,224.99989318847656,1.899999976158142
2025-08-24T22:15:00+00:00,44.34000015258789,11.0,720.0,15.649999618530273,98.0,0.8485281467437744,224.99989318847656,1.899999976158142
2025-08-25T01:45:00+00:00,44.34000015258789,11.0,720.0,15.600000381469727,97.0,1.2727922201156616,224.99989318847656,2.9000000953674316
2025-08-25T03:15:00+00:00,44.34000015258789,11.0,720.0,15.600000381469727,97.0,0.7071067690849304,224.99989318847656,2.5
2025-08-25T04:15:00+00:00,44.34000015258789,11.0,720.0,15.399999618530273,98.0,0.22360680997371674,206.5649871826172,1.7000000476837158
2025-08-25T04:15:00+00:00,44.34000015258789,11.0,720.0,15.399999618530273,98.0,0.22360680997371674,206.5649871826172,1.7000000476837158
2025-08-25T06:30:00+00:00,44.34000015258789,11.0,720.0,16.649999618530273,94.0,0.5385164618492126,291.8014831542969,2.299999952316284
2025-08-25T06:30:00+00:00,44.34000015258789,11.0,720.0,16.649999618530273,94.0,0.5385164618492126,291.8014831542969,2.299999952316284
2025-08-25T08:30:00+00:00,44.34000015258789,11.0,720.0,18.149999618530273,88.0,1.3000000715255737,337.3800964355469,3.0999999046325684
2025-08-25T08:30:00+00:00,44.34000015258789,11.0,720.0,18.149999618530273,88.0,1.3000000715255737,337.3800964355469,3.0999999046325684
2025-08-25T10:15:00+00:00,44.34000015258789,11.0,720.0,19.149999618530273,87.0,2.0,360.0,4.800000190734863
2025-08-25T10:15:00+00:00,44.34000015258789,11.0,720.0,19.149999618530273,87.0,2.0,360.0,4.800000190734863
2025-08-25T12:30:00+00:00,44.34000015258789,11.0,720.0,20.100000381469727,79.0,2.2825424671173096,28.810697555541992,6.199999809265137
2025-08-25T12:30:00+00:00,44.34000015258789,11.0,720.0,20.100000381469727,79.0,2.2825424671173096,28.810697555541992,6.199999809265137
